id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
8_LL_0000,ACTOR,USA\Trump,Donald Trump,,8,LL,0,0,7,8,LL
8_LL_0001,PROPERTY,Other,Reportedly,Mueller,8,LL,0,0,3,3,LL
8_LL_0002,ACTOR,USA\Mueller,Robert Mueller,,8,LL,0,0,1,2,LL
8_LL_0003,OBJECT,Inquieries for Trump,Wants To Ask,,8,LL,0,0,4,6,LL
8_LL_0004,OBJECT,Inquieries for Trump,a list of possible questions,,8,LL,1,1,5,9,LL
8_LL_0005,ACTOR,USA\Trump,the president,,8,LL,1,1,11,12,LL
8_LL_0006,ACTOR,USA\Trump,President Donald Trump,,8,LL,2,2,7,9,LL
8_LL_0007,EVENT,RUS meddling,Russian meddling in the 2016 election,,8,LL,2,2,20,25,LL
8_LL_0008,ACTOR,USA\Mueller,Special counsel Robert Mueller,,8,LL,2,2,0,3,LL
8_LL_0009,OBJECT,Inquieries for Trump,dozens of open-ended questions,,8,LL,2,2,10,13,LL
8_LL_0010,OBJECT,Inquieries for Trump,his inquiry,,8,LL,2,2,17,18,LL
8_LL_0011,ACTOR-I,USA\USA-I,FBI Director James Comey,,8,LL,3,3,27,30,LL
8_LL_0012,ACTOR,USA\Mueller,Mueller,,8,LL,3,3,43,43,LL
8_LL_0013,ACTOR,USA\Trump,Trump,,8,LL,3,3,20,20,LL
8_LL_0014,PROPERTY,Aggressor,attempts to fire,Trump,8,LL,3,3,40,42,LL
8_LL_0015,PROPERTY,Victim,attempts to fire,Mueller,8,LL,3,3,40,42,LL
8_LL_0016,PROPERTY,Aggressor,firings of,Trump,8,LL,3,3,25,26,LL
8_LL_0017,PROPERTY,Victim,firings of,USA-I,8,LL,3,3,25,26,LL
8_LL_0018,ACTOR-I,USA\USA-I,national security adviser Michael Flynn,,8,LL,3,3,32,36,LL
8_LL_0019,PROPERTY,Unlawfulness,obstructed justice,Trump,8,LL,3,3,21,22,LL
8_LL_0020,OBJECT,Inquieries for Trump,those questions,,8,LL,3,3,2,3,LL
8_LL_0021,ACTOR-I,USA\USA-I,Mr. Flynn,,8,LL,4,4,9,10,LL
8_LL_0022,PROPERTY,Weakness,seeking immunity or possible pardon,USA-I,8,LL,4,4,12,16,LL
8_LL_0023,PROPERTY,Aggressor,terminating,Trump,8,LL,4,6,9,9,LL
8_LL_0024,ACTOR,USA\Trump,the president,,8,LL,4,5,15,16,LL
8_LL_0025,GROUP,Trumps Lawyers,the president's legal team,,8,LL,4,5,15,19,LL
8_LL_0026,OBJECT,Inquieries for Trump,the queries,,8,LL,4,5,3,4,LL
8_LL_0027,COUNTRY,USA,the special counsel,,8,LL,4,6,10,12,LL
8_LL_0028,ACTOR-I,USA\USA-I,unnamed official,,8,LL,4,5,11,12,LL
8_LL_0029,ACTOR,USA\Mueller,Mueller,,8,LL,5,8,13,13,LL
8_LL_0030,COUNTRY,RUS,Russian officials,,8,LL,5,9,19,20,LL
8_LL_0031,OBJECT,Inquieries for Trump,The questions,,8,LL,5,8,0,1,LL
