id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
1_L_0000,ACTOR,USA\Flynn,Michael T. Flynn,,1,L,0,0,43,45,L
1_L_0001,ACTOR,USA\Comey,Mr. Comey,,1,L,0,0,57,58,L
1_L_0002,OBJECT,Comey Memos,Mr. Comey's closely guarded memos,,1,L,0,0,57,62,L
1_L_0003,ACTOR,USA\Trump,President Trump,,1,L,0,0,2,3,L
1_L_0004,COUNTRY,RUS,Russia,,1,L,0,0,38,38,L
1_L_0005,PROPERTY,Importance,closely guarded,Comey Memos,1,L,0,0,60,61,L
1_L_0006,ACTOR,USA\Comey,former F.B.I. director James Comey,,1,L,0,0,12,16,L
1_L_0007,PROPERTY,Importance,most sensitive matters,Comey Memos,1,L,0,0,21,23,L
1_L_0008,PROPERTY,Negative,salacious,Steele dossier,1,L,0,0,30,30,L
1_L_0009,OBJECT,Comey Memos\Steele dossier,salacious dossier,,1,L,0,0,30,31,L
1_L_0010,PROPERTY,Importance,spoke in intimate and candid terms,Trump,1,L,0,0,4,9,L
1_L_0011,EVENT,Comey Memos\Flynn investigation,the investigation into Michael T. Flynn,,1,L,0,0,40,45,L
1_L_0012,ACTOR,USA\Trump,the president,,1,L,0,0,47,48,L
1_L_0013,ACTOR,USA\Flynn,the president's first national security adviser,,1,L,0,0,47,53,L
1_L_0014,COUNTRY,USA,Congress,,1,L,1,1,15,15,L
1_L_0015,OBJECT,Comey Memos,The redacted and declassified memos,,1,L,1,1,0,4,L
1_L_0016,MISC,Comey Memos\Interactions with Trump,a series of phone calls and encounters between the two men,,1,L,1,1,25,35,L
1_L_0017,ACTOR,RUS\Putin,leaders at the highest levels of government,,1,L,1,2,10,16,L
1_L_0018,ACTOR,USA\Trump,leaders at the highest levels of government,,1,L,1,2,10,16,L
1_L_0019,PROPERTY,Power,offer an extraordinary look,Comey Memos,1,L,1,2,1,4,L
1_L_0020,COUNTRY,USA,the Justice Department,,1,L,1,1,17,19,L
1_L_0021,MISC,Comey Memos\Interactions with Trump,the private interactions among leaders at the highest levels of government,,1,L,1,2,6,16,L
1_L_0022,ACTOR,USA\Trump,Mr. Trump,,1,L,2,3,0,1,L
1_L_0023,PROPERTY,Lawfulness,NO COLLUSION,Trump,1,L,2,3,26,27,L
1_L_0024,EVENT,RUS interference,NO COLLUSION,,1,L,2,3,26,27,L
1_L_0025,PROPERTY,Lawfulness,NO OBSTRUCTION,Trump,1,L,2,3,29,30,L
1_L_0026,PROPERTY,Aggressor,seized on the memos,Trump,1,L,2,3,2,5,L
1_L_0027,PROPERTY,Victim,seized on the memos,Comey,1,L,2,3,2,5,L
1_L_0028,OBJECT,Comey Memos,the memos,,1,L,2,3,4,5,L
1_L_0029,ACTOR,USA\Comey,Mr. Comey,,1,L,3,4,22,23,L
1_L_0030,ACTOR,USA\Flynn,Mr. Flynn,,1,L,3,4,29,30,L
1_L_0031,ACTOR,USA\Trump,Mr. Trump,,1,L,3,4,19,20,L
1_L_0032,PROPERTY,Other,according to copies of the memos,Comey Memos,1,L,3,4,6,11,L
1_L_0033,MISC,Comey Memos\Interactions with Trump,one previously undisclosed exchange,,1,L,3,4,1,4,L
1_L_0034,EVENT,Comey Memos\Flynn investigation,serious judgment issues,,1,L,3,4,36,38,L
1_L_0035,PROPERTY,Unreason,serious judgment issues,Flynn,1,L,3,4,36,38,L
1_L_0036,OBJECT,Comey Memos,the memos,,1,L,3,4,10,11,L
1_L_0037,ACTOR,USA\Flynn,Mr. Flynn,,1,L,4,6,0,1,L
1_L_0038,ACTOR,USA\Trump,Mr. Trump,,1,L,4,5,0,1,L
