id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
8_L_0000,PROPERTY,Importance,Broad Quest,RUS meddling investigation,8,L,0,0,8,9,L
8_L_0001,PROPERTY,Importance,Dozens of,Inquieries for Trump,8,L,0,0,2,3,L
8_L_0002,OBJECT,Inquieries for Trump,Dozens of Inquiries,,8,L,0,0,2,4,L
8_L_0003,ACTOR,USA\Mueller,Mueller,,8,L,0,0,0,0,L
8_L_0004,COUNTRY,RUS,Russia,,8,L,0,0,11,11,L
8_L_0005,EVENT,RUS meddling,Russia Ties and Obstruction,,8,L,0,0,11,14,L
8_L_0006,ACTOR,USA\Trump,Trump,,8,L,0,0,6,6,L
8_L_0007,ACTOR-I,USA\USA-I,James B. Comey,,8,L,1,1,20,22,L
8_L_0008,ACTOR,USA\Mueller,Robert S. Mueller,,8,L,1,1,0,2,L
8_L_0009,PROPERTY,Aggressor,fired,Trump,8,L,1,1,19,19,L
8_L_0010,PROPERTY,Victim,fired,USA-I,8,L,1,1,19,19,L
8_L_0011,PROPERTY,Unlawfulness,had criminal intent,Trump,8,L,1,1,14,16,L
8_L_0012,ACTOR-I,USA\USA-I,the F.B.I. director,,8,L,1,1,24,26,L
8_L_0013,ACTOR,USA\Trump,the president,,8,L,1,1,12,13,L
8_L_0014,PROPERTY,Power,trying to determine,Mueller,8,L,1,1,8,10,L
8_L_0015,ACTOR,USA\Trump,President Trump,,8,L,2,2,32,33,L
8_L_0016,ACTOR,USA\Mueller,Robert S. Mueller,,8,L,2,2,2,4,L
8_L_0017,COUNTRY,RUS,Russia,,8,L,2,2,11,11,L
8_L_0018,COUNTRY,RUS,Russia,,8,L,2,2,41,41,L
8_L_0019,EVENT,RUS meddling,Russia's election interference,,8,L,2,2,11,14,L
8_L_0020,PROPERTY,Other,according to,Inquieries for Trump,8,L,2,2,51,52,L
8_L_0021,PROPERTY,Importance,at least four dozen,Inquieries for Trump,8,L,2,2,17,20,L
8_L_0022,PROPERTY,Power,exhaustive array of subjects,Inquieries for Trump,8,L,2,2,24,27,L
8_L_0023,OBJECT,Inquieries for Trump,four dozen questions,,8,L,2,2,19,21,L
8_L_0024,EVENT,RUS meddling investigation,investigating Russia's election interference,,8,L,2,2,10,14,L
8_L_0025,OBJECT,Inquieries for Trump,list of the questions,,8,L,2,2,54,57,L
8_L_0026,PROPERTY,No trustworthiness,obstructed the inquiry,Trump,8,L,2,2,46,48,L
8_L_0027,OBJECT,Inquieries for Trump,the inquiry,,8,L,2,2,47,48,L
8_L_0028,COUNTRY,USA,the special counsel,,8,L,2,2,7,9,L
8_L_0029,EVENT,RUS meddling,ties to Russia,,8,L,2,2,39,41,L
8_L_0030,ACTOR-I,USA\USA-I,Attorney General Jeff Sessions,,8,L,3,4,23,26,L
8_L_0031,ACTOR-I,USA\USA-Misc,Hillary Clinton,,8,L,3,4,41,42,L
8_L_0032,COUNTRY,RUS,Russians,,8,L,3,4,37,37,L
8_L_0033,OBJECT,Inquieries for Trump,The open-ended queries,,8,L,3,3,0,2,L
8_L_0034,PROPERTY,Aggressor,attempt to penetrate,Inquieries for Trump,8,L,3,3,7,9,L
8_L_0035,COUNTRY,USA,campaign officials,,8,L,3,4,34,35,L
8_L_0036,PROPERTY,Importance,high-profile firings,Trump; USA-I,8,L,3,4,7,8,L
8_L_0037,COUNTRY,USA,his closest advisers,,8,L,3,3,37,39,L
8_L_0038,COUNTRY,USA,his family,,8,L,3,3,34,35,L
8_L_0039,ACTOR-I,USA\USA-I,his first national security adviser,,8,L,3,4,14,18,L
8_L_0040,PROPERTY,Unreason,most combative Twitter posts,Trump,8,L,3,3,24,27,L
8_L_0041,PROPERTY,Aggressor,offering dirt,RUS,8,L,3,4,38,39,L
8_L_0042,ACTOR-I,USA\USA-I,the F.B.I. director,,8,L,3,4,10,12,L
8_L_0043,ACTOR,USA\Trump,the president,,8,L,3,3,10,11,L
8_L_0044,ACTOR,USA\Trump,the president,,8,L,3,4,4,5,L
8_L_0045,EVENT,RUS meddling,Democratic email hackings,,8,L,4,5,77,79,L
8_L_0046,ACTOR-I,USA\USA-I,Jared Kushner,,8,L,4,5,42,43,L
8_L_0047,ACTOR-I,Trumps Lawyers\Trumps Lawyers-I,Michael D. Cohen,,8,L,4,5,18,20,L
8_L_0048,ACTOR,USA\Trump,Mr. Trump,,8,L,4,5,37,38,L
8_L_0049,ACTOR,USA\Trump,Mr. Trump,,8,L,4,5,85,86,L
8_L_0050,ACTOR,USA\Trump,Mr. Trump',,8,L,4,5,37,38,L
8_L_0051,ACTOR,USA\Trump,Mr. Trump',,8,L,4,5,85,86,L
8_L_0052,ACTOR-I,USA\USA-I,Mr. Trump's son-in-law,,8,L,4,5,37,40,L
8_L_0053,ACTOR-I,USA\USA-I,Roger J. Stone Jr.,,8,L,4,5,62,65,L
8_L_0054,COUNTRY,RUS,Russia,,8,L,4,5,52,52,L
8_L_0055,ACTOR-I,USA\USA-I,a longtime adviser,,8,L,4,5,67,69,L
8_L_0056,PROPERTY,Other,claimed to,USA-I,8,L,4,5,71,72,L
8_L_0057,PROPERTY,Power,have inside information,USA-I,8,L,4,5,73,75,L
8_L_0058,PROPERTY,Importance,longtime adviser,USA-I,8,L,4,5,68,69,L
8_L_0059,PROPERTY,Importance,longtime personal lawyer,Trumps Lawyers-I,8,L,4,5,14,16,L
8_L_0060,ACTOR-I,Trumps Lawyers\Trumps Lawyers-I,personal lawyer,,8,L,4,5,15,16,L
8_L_0061,PROPERTY,Power,set up a back channel to Russia,USA-I,8,L,4,5,46,52,L
8_L_0062,ACTOR,USA\Trump,the president,,8,L,4,5,5,6,L
8_L_0063,ACTOR,USA\Trump,the president,,8,L,4,5,30,31,L
8_L_0064,ACTOR,USA\Trump,Mr. Trump,,8,L,5,6,0,1,L
8_L_0065,ACTOR,USA\Trump,The president,,8,L,5,7,0,1,L
8_L_0066,EVENT,RUS meddling,collusion,,8,L,5,6,37,37,L
8_L_0067,EVENT,RUS meddling,collusion,,8,L,5,7,4,4,L
8_L_0068,PROPERTY,Unreason,disgraceful,Mueller,8,L,5,6,11,11,L
8_L_0069,PROPERTY,Unreason,incorrectly noted,Trump,8,L,5,6,29,30,L
8_L_0070,OBJECT,Inquieries for Trump,questions,,8,L,5,6,14,14,L
8_L_0071,OBJECT,Inquieries for Trump,questions,,8,L,5,6,35,35,L
8_L_0072,COUNTRY,USA,the special counsel,,8,L,5,6,15,17,L
8_L_0073,PROPERTY,No trustworthiness,"""phony"" crime",RUS meddling,8,L,5,7,7,10,L
8_L_0074,ACTOR-I,USA\USA-I,Michael T. Flynn,,8,L,6,10,28,30,L
8_L_0075,ACTOR,USA\Mueller,Mr. Mueller,,8,L,6,8,9,10,L
8_L_0076,ACTOR,USA\Mueller,Mr. Mueller,,8,L,6,10,15,16,L
8_L_0077,EVENT,RUS meddling investigation,Mr. Mueller's investigation,,8,L,6,8,9,12,L
8_L_0078,ACTOR,USA\Trump,Mr. Trump,,8,L,6,10,7,8,L
8_L_0079,EVENT,RUS meddling,Russia's election meddling,,8,L,6,9,14,17,L
8_L_0080,OBJECT,Inquieries for Trump,The questions,,8,L,6,8,0,1,L
8_L_0081,EVENT,RUS meddling investigation,an investigation into Russia's election meddling,,8,L,6,9,11,17,L
8_L_0082,PROPERTY,Aggressor,attempts to fire,Trump,8,L,6,10,12,14,L
8_L_0083,PROPERTY,Victim,attempts to fire,Mueller,8,L,6,10,12,14,L
8_L_0084,PROPERTY,Importance,grew to include an examination of the president's conduct in office,RUS meddling investigation,8,L,6,9,18,29,L
8_L_0085,PROPERTY,Importance,most detailed look yet,Inquieries for Trump,8,L,6,8,4,7,L
8_L_0086,PROPERTY,Good quality,most detailed look yet,Inquieries for Trump,8,L,6,8,4,7,L
8_L_0087,PROPERTY,Unlawfulness,obstruction of justice,RUS; Trump,8,L,6,9,5,7,L
8_L_0088,PROPERTY,Other,pardon offers,Trump,8,L,6,10,25,26,L
8_L_0089,PROPERTY,Other,possible,Inquieries for Trump,8,L,6,9,4,4,L
8_L_0090,PROPERTY,Other,possible,Inquieries for Trump,8,L,6,10,24,24,L
8_L_0091,PROPERTY,Other,possible,Trump,8,L,6,9,4,4,L
8_L_0092,PROPERTY,Other,possible,Trump,8,L,6,10,24,24,L
8_L_0093,OBJECT,Inquieries for Trump,queries,,8,L,6,10,3,3,L
8_L_0094,PROPERTY,Other,shrouded in secrecy,RUS meddling investigation,8,L,6,8,17,19,L
8_L_0095,ACTOR-I,USA\USA-I,the former national security adviser,,8,L,6,10,32,36,L
8_L_0096,ACTOR,USA\Trump,the president,,8,L,6,9,24,25,L
8_L_0097,ACTOR,USA\Trump,the president,,8,L,6,10,20,21,L
8_L_0098,ACTOR-I,USA\USA-I,Mr. Flynn,,8,L,7,11,9,10,L
8_L_0099,ACTOR,USA\Mueller,Mr. Mueller,,8,L,7,12,0,1,L
8_L_0100,ACTOR,USA\Trump,Mr. Trump,,8,L,7,13,11,12,L
8_L_0101,GROUP,Trumps Lawyers,Mr. Trump's legal team,,8,L,7,13,11,15,L
8_L_0102,OBJECT,Inquieries for Trump,a list,,8,L,7,12,25,26,L
8_L_0103,ACTOR-I,USA\USA-I,a person outside Mr. Trump's legal team,,8,L,7,13,8,15,L
8_L_0104,OBJECT,Inquieries for Trump,questions,,8,L,7,12,8,8,L
8_L_0105,PROPERTY,Weakness,seeking immunity or possible pardon,USA-I,8,L,7,11,12,16,L
8_L_0106,GROUP,Trumps Lawyers,the president's lawyers,,8,L,7,12,16,19,L
8_L_0107,GROUP,USA\Mueller\Investigators,the special counsel investigators,,8,L,7,12,11,14,L
8_L_0108,OBJECT,Inquieries for Trump,A few questions,,8,L,8,14,0,2,L
8_L_0109,COUNTRY,RUS,Moscow,,8,L,8,15,29,29,L
8_L_0110,ACTOR,USA\Mueller,Mr. Mueller,,8,L,8,14,5,6,L
8_L_0111,ACTOR,USA\Mueller,Mr. Mueller,,8,L,8,15,8,9,L
8_L_0112,ACTOR,USA\Trump,Mr. Trump,,8,L,8,15,12,13,L
8_L_0113,PROPERTY,Unsafety,No such outreach has been revealed,RUS meddling,8,L,8,16,0,5,L
8_L_0114,ACTOR-I,USA\USA-I,Paul Manafort,,8,L,8,15,23,24,L
8_L_0115,ACTOR-I,USA\USA-I,Paul Manafort,,8,L,8,15,46,47,L
8_L_0116,COUNTRY,RUS,Russia,,8,L,8,14,17,17,L
8_L_0117,COUNTRY,RUS,Russia,,8,L,8,15,50,50,L
8_L_0118,EVENT,RUS meddling investigation,investigating possible coordination between the Trump campaign and Russia,,8,L,8,14,9,17,L
8_L_0119,PROPERTY,Power,is still investigating,Mueller,8,L,8,14,7,9,L
8_L_0120,OBJECT,Inquieries for Trump,more tantalizing inquiries,,8,L,8,15,4,6,L
8_L_0121,EVENT,RUS meddling,possible coordination between the Trump campaign and Russia,,8,L,8,14,10,17,L
8_L_0122,PROPERTY,Other,potential assistance,USA-I; RUS,8,L,8,15,52,53,L
8_L_0123,PROPERTY,Weakness,seeking assistance from,USA-I,8,L,8,15,26,28,L
8_L_0124,EVENT,RUS meddling,such outreach,,8,L,8,16,1,2,L
8_L_0125,PROPERTY,Importance,tantalizing,Inquieries for Trump,8,L,8,15,5,5,L
8_L_0126,ACTOR,USA\Trump,the former chairman Paul Manafort,,8,L,8,15,20,24,L
8_L_0127,ACTOR-I,USA\USA-I,A spokesman for the special counsel's office,,8,L,9,18,0,7,L
8_L_0128,ACTOR-I,Trumps Lawyers\Trumps Lawyers-I,Jay Sekulow,,8,L,9,17,0,1,L
8_L_0129,ACTOR,USA\Trump,Mr. Trump,,8,L,9,17,6,7,L
8_L_0130,ACTOR-I,Trumps Lawyers\Trumps Lawyers-I,a lawyer for Mr. Trump,,8,L,9,17,3,7,L
8_L_0131,PROPERTY,Other,declined to comment,Trumps Lawyers-I,8,L,9,17,9,11,L
8_L_0132,PROPERTY,Other,did not respond,USA-I,8,L,9,18,8,10,L
8_L_0133,COUNTRY,USA,the special counsel,,8,L,9,18,3,5,L
8_L_0134,ACTOR,USA\Mueller,Mr. Mueller,,8,L,10,20,0,1,L
8_L_0135,ACTOR,USA\Trump,Mr. Trump,,8,L,10,20,15,16,L
8_L_0136,COUNTRY,RUS,Russian officials,,8,L,10,20,28,29,L
8_L_0137,OBJECT,Inquieries for Trump,The questions,,8,L,10,19,0,1,L
8_L_0138,COUNTRY,USA,White House aides,,8,L,10,20,18,20,L
8_L_0139,PROPERTY,Unsafety,chaotic,Trump,8,L,10,19,8,8,L
8_L_0140,PROPERTY,Importance,dramatic,USA-I,8,L,10,20,44,44,L
8_L_0141,PROPERTY,Aggressor,public threats,Trump,8,L,10,20,6,7,L
8_L_0142,PROPERTY,Unreason,salacious,RUS meddling,8,L,10,20,41,41,L
8_L_0143,EVENT,RUS meddling,salacious accusations,,8,L,10,20,41,42,L
8_L_0144,ACTOR,USA\Trump,the president,,8,L,10,20,8,9,L
8_L_0145,ACTOR,USA\Trump,the president,,8,L,10,20,22,23,L
8_L_0146,COUNTRY,USA,American sanctions,,8,L,11,22,34,35,L
8_L_0147,ACTOR,USA\Mueller,Mr. Mueller,,8,L,11,22,0,1,L
8_L_0148,ACTOR,RUS\Putin,Mr. Putin,,8,L,11,22,41,42,L
8_L_0149,ACTOR,USA\Trump,Mr. Trump,,8,L,11,22,6,7,L
8_L_0150,ACTOR,RUS\Putin,President Vladimir V. Putin,,8,L,11,22,20,23,L
8_L_0151,COUNTRY,RUS,Russia,,8,L,11,21,13,13,L
8_L_0152,COUNTRY,RUS,Russia,,8,L,11,22,25,25,L
8_L_0153,COUNTRY,RUS,Russia,,8,L,11,22,37,37,L
8_L_0154,COUNTRY,USA,The special counsel,,8,L,11,21,0,2,L
8_L_0155,ACTOR,USA\Trump,the president,,8,L,11,21,7,8,L
8_L_0156,OBJECT,Inquieries for Trump,would like to ask,,8,L,11,22,2,5,L
8_L_0157,ACTOR,USA\Mueller,Mr. Mueller,,8,L,12,23,4,5,L
8_L_0158,ACTOR,USA\Trump,Mr. Trump,,8,L,12,23,11,12,L
8_L_0159,OBJECT,Inquieries for Trump,his questions,,8,L,12,23,1,2,L
8_L_0160,PROPERTY,Reason,independent,USA,8,L,12,23,25,25,L
8_L_0161,COUNTRY,USA,independent investigators,,8,L,12,23,25,26,L
8_L_0162,COUNTRY,USA,law enforcement officials,,8,L,12,23,16,18,L
8_L_0163,PROPERTY,Affection,loyally,Trump,8,L,12,23,31,31,L
8_L_0164,COUNTRY,USA,people who should loyally protect him,,8,L,12,23,28,33,L
8_L_0165,PROPERTY,Power,tries to tease,Mueller,8,L,12,23,7,9,L
8_L_0166,ACTOR-I,USA\USA-I,James B. Comey,,8,L,13,24,8,10,L
8_L_0167,ACTOR-I,USA\USA-I,Mr. Comey,,8,L,13,26,17,18,L
