id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
2_M_0000,COUNTRY,PRK,North Korea,,2,M,0,0,0,1,M
2_M_0001,ACTION,PRK nuclear missile test suspension,suspend nuclear missile tests,,2,M,0,0,3,6,M
2_M_0002,MISC,PRK plans to close down test site,will close nuke test site,,2,M,0,0,8,12,M
2_M_0003,COUNTRY,PRK,North Korea,,2,M,1,1,0,1,M
2_M_0004,ACTOR,PRK\Kim,North Korea's Kim,,2,M,1,1,0,3,M
2_M_0005,ACTION,PRK nuclear missile test suspension,"suspends nuclear, missile test",,2,M,1,1,4,8,M
2_M_0006,ACTOR,PRK\Kim,North Korean leader Kim Jong Un,,2,M,2,2,0,5,M
2_M_0007,MISC,PRK plans to close down test site,plans to close a nuclear test site,,2,M,2,2,16,22,M
2_M_0008,ACTION,PRK nuclear missile test suspension,suspend nuclear and long-range missile tests,,2,M,2,2,9,14,M
2_M_0009,ACTOR,PRK\Kim,Kim,,2,M,3,4,0,0,M
2_M_0010,EVENT,USA PRK summit,Kim is also in negotiations to meet with President Trump,,2,M,3,4,0,9,M
2_M_0011,COUNTRY,PRK,North Korea's state media agency,,2,M,3,3,8,13,M
2_M_0012,ACTOR,USA\Trump,President Trump,,2,M,3,4,8,9,M
2_M_0013,ACTOR,KOR\Moon,South Korean President Moon Jae-in,,2,M,3,3,30,34,M
2_M_0014,COUNTRY,PRK,The Korean Central News Agency,,2,M,3,3,0,4,M
2_M_0015,MISC,PRK KOR end of military conflict,ongoing peace talks,,2,M,3,3,26,28,M
2_M_0016,PROPERTY,Weakness,reclusive,Kim,2,M,3,3,22,22,M
2_M_0017,EVENT,Kim's announcement,the announcement,,2,M,3,3,16,17,M
2_M_0018,ACTOR,PRK\Kim,the nation's reclusive leader,,2,M,3,3,19,23,M
2_M_0019,ACTOR,PRK\Kim,Kim,,2,M,4,5,25,25,M
2_M_0020,COUNTRY,PRK,Worker's Party of Korea,,2,M,4,5,32,36,M
2_M_0021,PROPERTY,Good quality,completed its mission,PRK nuclear tests/capabilities,2,M,4,5,46,48,M
2_M_0022,ACTION,PRK nuclear missile test suspension,not necessary for us to conduct any more nuclear tests,,2,M,4,5,13,22,M
