id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
2_LL_0000,COUNTRY,PRK,North Korea,,2,LL,0,0,0,1,LL
2_LL_0001,ACTION,PRK nuclear missile test suspension,suspends nuclear and missile tests,,2,LL,0,0,2,6,LL
2_LL_0002,COUNTRY,PRK,Pyongyang,,2,LL,1,1,0,0,LL
2_LL_0003,MISC,PRK plans to close down test site,plans to close down a former test site,,2,LL,1,1,4,11,LL
2_LL_0004,ACTOR,PRK\Kim,North Korean dictator Kim Jong Un,,2,LL,2,2,0,5,LL
2_LL_0005,COUNTRY,PRK,the country,,2,LL,2,2,7,8,LL
2_LL_0006,ACTION,PRK nuclear missile test suspension,"to halt ""the nuclear test altogether",,2,LL,2,2,15,21,LL
2_LL_0007,PROPERTY,Power,will join international efforts,PRK,2,LL,2,2,10,13,LL
2_LL_0012,COUNTRY,PRK,North Korea,,2,LL,4,3,0,1,LL
2_LL_0013,COUNTRY,PRK,North Korean state media,,2,LL,4,3,10,13,LL
2_LL_0014,ACTION,PRK nuclear missile test suspension,suspend its nuclear and missile tests,,2,LL,4,3,3,8,LL
2_LL_0015,ACTOR-I,USA\USA-Misc,The Associated Press,,2,LL,5,4,25,27,LL
2_LL_0016,COUNTRY,PRK,The Korean Central News Agency,,2,LL,5,4,0,4,LL
2_LL_0017,ACTION,PRK nuclear missile test suspension,halting nuclear tests and intercontinental ballistic missile launches,,2,LL,5,4,10,17,LL
2_LL_0018,MISC,PRK plans to close down test site,plans to close down a nuclear test site,,2,LL,5,5,2,9,LL
2_LL_0019,ACTOR,PRK\Kim,North Korean dictator Kim Jong Un,,2,LL,6,6,12,17,LL
2_LL_0020,EVENT,Kim's announcement,a statement,,2,LL,6,6,1,2,LL
2_LL_0021,PROPERTY,Other,promised,Kim,2,LL,6,6,18,18,LL
2_LL_0022,COUNTRY,PRK,the country,,2,LL,6,6,37,38,LL
2_LL_0023,COUNTRY,PRK,the state-run Korean Central News Agency,,2,LL,6,6,5,10,LL
2_LL_0024,ACTION,PRK nuclear missile test suspension,"""never use nuclear weapons"" unless there is a nuclear ""threat or provocation"" to the country",,2,LL,6,6,20,38,LL
2_LL_0025,COUNTRY,PRK,North Korea's nuclear test center,,2,LL,7,7,1,6,LL
2_LL_0026,MISC,PRK plans to close down test site,North Korea's nuclear test center will be discarded,,2,LL,7,7,1,9,LL
2_LL_0027,PROPERTY,Trustworthiness,ensure the transparency,PRK nuclear missile test suspension,2,LL,7,7,13,15,LL
2_LL_0028,EVENT,Kim's announcement,the statement,,2,LL,7,7,25,26,LL
2_LL_0029,ACTION,PRK nuclear missile test suspension,the suspension of the nuclear test,,2,LL,7,7,17,22,LL
2_LL_0030,COUNTRY,PRK,DPRK,,2,LL,8,8,17,17,LL
2_LL_0031,ACTION,PRK nuclear missile test suspension,The suspension of nuclear testing,,2,LL,8,8,1,5,LL
2_LL_0032,ACTION,PRK nuclear missile test suspension,an important process for global nuclear disarmament,,2,LL,8,8,7,13,LL
2_LL_0033,PROPERTY,Importance,important,PRK nuclear missile test suspension,2,LL,8,8,8,8,LL
2_LL_0034,ACTION,PRK nuclear missile test suspension,to halt the nuclear test altogether,,2,LL,8,8,24,29,LL
2_LL_0035,COUNTRY,PRK,North Korea,,2,LL,9,9,4,5,LL
2_LL_0036,ACTOR,USA\Trump,President Donald Trump,,2,LL,9,9,0,2,LL
2_LL_0037,PROPERTY,Affection,commended,PRK nuclear missile test suspension,2,LL,9,9,3,3,LL
2_LL_0038,ACTION,PRK nuclear missile test suspension,suspension of the tests,,2,LL,9,9,7,10,LL
2_LL_0039,PROPERTY,Affection,very good news,PRK nuclear missile test suspension,2,LL,9,9,23,25,LL
2_LL_0040,ACTION,PRK nuclear missile test suspension,"""very good news.""",,2,LL,9,9,22,27,LL
2_LL_0041,COUNTRY,PRK,North Korea,,2,LL,10,10,1,2,LL
2_LL_0042,ACTOR,USA\Trump,Trump,,2,LL,10,10,19,19,LL
2_LL_0043,MISC,PRK plans to close down test site,close up a major test site,,2,LL,10,10,11,16,LL
2_LL_0044,ACTION,PRK nuclear missile test suspension,suspend all Nuclear Tests,,2,LL,10,10,6,9,LL
2_LL_0045,ACTOR,PRK\Kim,Kim,,2,LL,11,12,2,2,LL
2_LL_0046,ACTOR,PRK\Kim,Kim,,2,LL,11,13,7,7,LL
2_LL_0047,COUNTRY,PRK,North Korea,,2,LL,11,11,11,12,LL
2_LL_0048,COUNTRY,PRK,North Korea,,2,LL,11,12,15,16,LL
2_LL_0049,ACTOR,PRK\Kim,Rocket Man,,2,LL,11,13,10,11,LL
2_LL_0050,PROPERTY,Refusal,Rocket Man,Kim,2,LL,11,13,10,11,LL
2_LL_0051,EVENT,Kim's announcement,The decision,,2,LL,11,11,0,1,LL
2_LL_0052,ACTION,PRK nuclear missile test suspension,The decision,,2,LL,11,11,0,1,LL
2_LL_0053,MISC,PRK plans to close down test site,The decision,,2,LL,11,11,0,1,LL
2_LL_0054,ACTOR,USA\Trump,Trump,,2,LL,11,11,8,8,LL
2_LL_0055,ACTOR,USA\Trump,Trump,,2,LL,11,12,0,0,LL
2_LL_0056,ACTOR,USA\Trump,Trump,,2,LL,11,13,3,3,LL
2_LL_0057,ACTOR,USA\Trump,Trump,,2,LL,11,13,18,18,LL
