id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
3_L_0000,GROUP,USA\Democrats,Democratic Party,,3,L,0,0,0,1,L
3_L_0001,COUNTRY,RUS,Russia,,3,L,0,0,3,4,L
3_L_0002,ACTOR,USA\Republicans\Trump,Trump,,3,L,0,0,3,4,L
3_L_0003,MISC,RUS interference into USA election,Trump-Russia conspiracy,,3,L,0,0,3,4,L
3_L_0004,PROPERTY,Other,alleges,Democrats,3,L,0,0,2,2,L
3_L_0005,MISC,Lawsuit,new lawsuit,,3,L,0,0,6,7,L
3_L_0006,GROUP,USA\Democrats,Tom Perez,,3,L,1,1,0,1,L
3_L_0007,GROUP,USA\Democrats,the chairman of the Democratic Party,,3,L,1,1,3,8,L
3_L_0008,GROUP,USA\Democrats,the party,,3,L,1,1,11,12,L
3_L_0009,GROUP,USA\Democrats,Democratic National Committee,,3,L,2,2,1,3,L
3_L_0010,ACTOR,USA\Democrats\Clinton,Hillary Clinton,,3,L,2,2,42,43,L
3_L_0011,ACTOR,USA\Republicans\Trump,President Trump,,3,L,2,2,10,11,L
3_L_0012,COUNTRY,RUS,Russian officials,,3,L,2,2,32,33,L
3_L_0013,EVENT,Trump campaign,Trump campaign,,3,L,2,2,36,37,L
3_L_0014,GROUP,Wikileaks,WikiLeaks,,3,L,2,2,39,39,L
3_L_0015,MISC,RUS interference into USA election,conspiracy,,3,L,2,2,30,30,L
3_L_0016,PROPERTY,Aggressor,damage,Wikileaks; Trump campaign; RUS,3,L,2,2,41,41,L
3_L_0017,PROPERTY,Victim,damage Hillary Clinton,Clinton,3,L,2,2,41,43,L
3_L_0018,PROPERTY,Power,filing a lawsuit,Democrats,3,L,2,2,15,17,L
3_L_0019,MISC,Lawsuit,lawsuit,,3,L,2,2,17,17,L
3_L_0020,PROPERTY,Power,opened a surprise legal assault,Democrats,3,L,2,2,4,8,L
3_L_0021,MISC,Lawsuit,surprise legal assault,,3,L,2,2,6,8,L
3_L_0022,GROUP,USA\Democrats,the organization,,3,L,2,2,23,24,L
3_L_0023,GROUP,USA\Democrats,the victim of a conspiracy,,3,L,2,2,26,30,L
3_L_0024,PROPERTY,Victim,was the victim,Democrats,3,L,2,2,25,27,L
3_L_0025,ACTOR,USA\Republicans\Trump,Mr. Trump,,3,L,3,3,27,28,L
3_L_0026,GROUP,USA\Republicans,Mr. Trump's associates,,3,L,3,3,27,30,L
3_L_0027,GROUP,USA\Republicans,Republicans,,3,L,3,4,7,7,L
3_L_0028,COUNTRY,RUS,Russian intelligence agents,,3,L,3,3,35,37,L
3_L_0029,MISC,RUS interference into USA election,Russia's election meddling,,3,L,3,3,21,24,L
3_L_0030,MISC,Lawsuit,"The 66-page complaint, filed in federal court in New York",,3,L,3,3,0,10,L
3_L_0031,PROPERTY,Aggressor,accuse,Lawsuit,3,L,3,3,26,26,L
3_L_0032,PROPERTY,Aggressor,accuses,Democrats,3,L,3,4,6,6,L
3_L_0033,MISC,RUS interference into USA election,act of previously unimaginable treachery,,3,L,3,4,14,18,L
3_L_0034,EVENT,USA election 2016,election,,3,L,3,3,23,23,L
3_L_0035,EVENT,USA election 2016,election,,3,L,3,3,45,45,L
3_L_0036,PROPERTY,Unlawfulness,illegally,RUS interference into USA election; Republicans,3,L,3,3,32,32,L
3_L_0037,MISC,RUS interference into USA election,illegally working with Russian intelligence agents,,3,L,3,3,32,37,L
3_L_0038,MISC,RUS interference into USA election,interfere with the outcome of the election,,3,L,3,3,39,45,L
3_L_0039,PROPERTY,Importance,previously unimaginable,RUS interference into USA election,3,L,3,4,16,17,L
3_L_0040,COUNTRY,RUS,the Russians,,3,L,3,4,9,10,L
3_L_0041,GROUP,USA\Democrats,the committee,,3,L,3,4,4,5,L
3_L_0042,EVENT,USA election 2016,the election,,3,L,3,3,44,45,L
3_L_0043,EVENT,RUS investigation,the investigation into Russia's election meddling,,3,L,3,3,18,24,L
3_L_0044,PROPERTY,No trustworthiness,treachery,RUS; Republicans,3,L,3,4,18,18,L
3_L_0045,GROUP,USA\Democrats,D.N.C.,,3,L,4,5,23,23,L
3_L_0046,GROUP,USA\Democrats,Democratic leaders,,3,L,4,5,10,11,L
3_L_0047,GROUP,USA\Democrats,House Minority Leader Nancy Pelosi,,3,L,4,6,21,25,L
3_L_0048,GROUP,USA\Republicans,Republicans,,3,L,4,5,4,4,L
3_L_0049,GROUP,USA\Democrats,Senate Minority Leader Chuck Schumer,,3,L,4,6,15,19,L
3_L_0050,GROUP,USA\Democrats,Tom Perez,,3,L,4,6,0,1,L
3_L_0051,MISC,Lawsuit,about to file,,3,L,4,6,37,39,L
3_L_0052,GROUP,USA\Democrats,chairman of the Democratic Party,,3,L,4,6,4,8,L
