id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
1_LL_0000,OBJECT,Comey Memos,The Comey Memos,,1,LL,0,0,6,8,LL
1_LL_0001,ACTOR,USA\Comey,Comey,,1,LL,1,1,27,27,LL
1_LL_0002,ACTOR,USA\Trump,Trump,,1,LL,1,1,32,32,LL
1_LL_0003,PROPERTY,Affection,grateful for the conversation,Comey,1,LL,1,1,5,8,LL
1_LL_0004,PROPERTY,Affection,looks forward to working with,Comey,1,LL,1,1,19,23,LL
1_LL_0005,MISC,Comey Memos\Interactions with Trump,meeting with Trump,,1,LL,1,1,30,32,LL
1_LL_0006,PROPERTY,Affection,said more nice things,Comey,1,LL,1,1,10,13,LL
1_LL_0007,MISC,Comey Memos\Interactions with Trump,the conversation,,1,LL,1,1,7,8,LL
1_LL_0008,COUNTRY,GBR,Steele,,1,LL,2,3,28,28,LL
1_LL_0009,COUNTRY,USA,The Department of Justice,,1,LL,2,2,0,3,LL
1_LL_0010,ACTOR,USA\Trump,Trump,,1,LL,2,3,16,16,LL
1_LL_0011,ACTOR,USA\Trump,Trump,,1,LL,2,3,19,19,LL
1_LL_0012,COUNTRY,USA,congressional leaders,,1,LL,2,2,12,13,LL
1_LL_0013,PROPERTY,Weakness,demands for aides' loyalty,Trump,1,LL,2,3,32,36,LL
1_LL_0014,MISC,Comey Memos\Interactions with Trump,his early encounters with newly-minted President Donald Trump,,1,LL,2,3,9,16,LL
1_LL_0015,PROPERTY,Negative,infamous,Steele dossier,1,LL,2,3,27,27,LL
1_LL_0016,OBJECT,Comey Memos\Steele dossier,infamous Steele dossier,,1,LL,2,3,27,29,LL
1_LL_0017,ACTOR,USA\Trump,newly-minted President Donald Trump,,1,LL,2,3,13,16,LL
1_LL_0018,PROPERTY,Importance,obsession with disproving allegations,Steele dossier,1,LL,2,3,21,24,LL
1_LL_0019,ACTOR,USA\Comey,so-called Comey memos,,1,LL,2,2,8,10,LL
1_LL_0020,OBJECT,Comey Memos,the documents,,1,LL,2,3,1,2,LL
1_LL_0021,ACTOR,USA\Comey,the former FBI director,,1,LL,2,3,4,7,LL
1_LL_0022,OBJECT,Comey Memos,the so-called Comey memos,,1,LL,2,2,7,10,LL
