id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
8_RR_0000,ACTOR,USA\Mueller,Mueller,,8,RR,0,0,0,0,RR
8_RR_0001,ACTOR,USA\Trump,Trump,,8,RR,0,0,5,5,RR
8_RR_0002,OBJECT,Inquieries for Trump,Trump questions,,8,RR,0,0,5,6,RR
8_RR_0003,PROPERTY,Other,hints at,Mueller,8,RR,0,0,1,2,RR
8_RR_0004,PROPERTY,No trustworthiness,obstruction,Trump,8,RR,0,0,3,3,RR
8_RR_0005,ACTOR,USA\Trump,President Donald Trump,,8,RR,1,1,22,24,RR
8_RR_0006,EVENT,RUS meddling,Russian interference,,8,RR,1,1,31,32,RR
8_RR_0007,ACTOR,USA\Mueller,Special Counsel Robert Mueller,,8,RR,1,1,5,8,RR
8_RR_0008,EVENT,RUS meddling investigation,a probe into Russian interference,,8,RR,1,1,28,32,RR
8_RR_0009,PROPERTY,Power,has submitted questions,Mueller,8,RR,1,1,9,11,RR
8_RR_0010,PROPERTY,Power,indicate a focus,Inquieries for Trump,8,RR,1,1,17,19,RR
8_RR_0011,OBJECT,Inquieries for Trump,questions,,8,RR,1,1,11,11,RR
8_RR_0012,COUNTRY,USA,the White House,,8,RR,1,1,13,15,RR
8_RR_0013,PROPERTY,No trustworthiness,tried to obstruct,Trump,8,RR,1,1,25,27,RR
8_RR_0014,ACTOR-I,USA\USA-Misc,Hillary Clinton,,8,RR,2,2,41,42,RR
8_RR_0015,ACTOR,USA\Mueller,Mueller,,8,RR,2,2,4,4,RR
8_RR_0016,COUNTRY,RUS,Russia,,8,RR,2,2,21,21,RR
8_RR_0017,OBJECT,Inquieries for Trump,The questions,,8,RR,2,2,0,1,RR
8_RR_0018,ACTOR,USA\Trump,Trump,,8,RR,2,2,10,10,RR
8_RR_0019,ACTOR,USA\Trump,Trump,,8,RR,2,2,29,29,RR
8_RR_0020,ACTOR-I,RUS\RUS-I,a Russian lawyer,,8,RR,2,2,32,34,RR
8_RR_0021,ACTOR-I,USA\USA-Misc,election rival,,8,RR,2,2,39,40,RR
8_RR_0022,EVENT,RUS meddling,links between members of his presidential campaign and Russia,,8,RR,2,2,13,21,RR
8_RR_0023,ACTOR-I,USA\USA-I,members of his presidential campaign,,8,RR,2,2,15,19,RR
8_RR_0024,PROPERTY,Aggressor,offering damaging information,RUS-I,8,RR,2,2,35,37,RR
8_RR_0025,PROPERTY,Victim,offering damaging information on,USA-Misc,8,RR,2,2,35,38,RR
8_RR_0026,PROPERTY,Power,wants to find out,Mueller,8,RR,2,2,5,8,RR
8_RR_0027,ACTOR-I,USA\USA-I,Michael Flynn,,8,RR,3,3,20,21,RR
8_RR_0028,ACTOR,USA\Mueller,Mueller,,8,RR,3,3,4,4,RR
8_RR_0029,ACTOR,USA\Mueller,Mueller,,8,RR,3,3,29,29,RR
8_RR_0030,ACTOR,USA\Trump,Trump,,8,RR,3,3,9,9,RR
8_RR_0031,PROPERTY,Other,believed to,USA-I,8,RR,3,3,34,35,RR
8_RR_0032,ACTOR-I,USA\USA-I,former national security advisor,,8,RR,3,3,15,18,RR
8_RR_0033,PROPERTY,No trustworthiness,has already been charged by Mueller with lying,USA-I,8,RR,3,3,24,31,RR
8_RR_0034,PROPERTY,Power,offered a pardon,Trump,8,RR,3,3,10,12,RR
8_RR_0035,EVENT,RUS meddling investigation,the investigation,,8,RR,3,3,39,40,RR
8_RR_0036,ACTOR,USA\Mueller,Mueller,,8,RR,4,4,8,8,RR
8_RR_0037,OBJECT,Inquieries for Trump,The questions,,8,RR,4,4,0,1,RR
8_RR_0038,ACTOR,USA\Trump,Trump,,8,RR,4,4,26,26,RR
8_RR_0039,PROPERTY,Importance,circumstantial evidence,Inquieries for Trump,8,RR,4,4,11,12,RR
8_RR_0040,PROPERTY,Power,clearest signal,Inquieries for Trump,8,RR,4,4,4,5,RR
8_RR_0041,PROPERTY,Power,has enough circumstantial evidence,Mueller,8,RR,4,4,9,12,RR
8_RR_0042,PROPERTY,Reason,has reason to believe,Mueller,8,RR,4,4,22,25,RR
8_RR_0043,PROPERTY,Other,might have,Trump,8,RR,4,4,27,28,RR
8_RR_0044,PROPERTY,No trustworthiness,might have known of the Russia links,Trump,8,RR,4,4,27,33,RR
8_RR_0045,PROPERTY,Aggressor,suspect the president of obstruction,Mueller,8,RR,4,4,14,18,RR
8_RR_0046,COUNTRY,RUS,the Russia links,,8,RR,4,4,31,33,RR
8_RR_0047,EVENT,RUS meddling,the Russia links,,8,RR,4,4,31,33,RR
8_RR_0048,ACTOR,USA\Trump,the president,,8,RR,4,4,15,16,RR
8_RR_0049,ACTOR,USA\Mueller,Mueller,,8,RR,5,5,19,19,RR
8_RR_0050,ACTOR,USA\Trump,Trump,,8,RR,5,5,6,6,RR
