id,code_type,code_name,code_mention,target_concept,event_id,publisher_id,paragraph,sentence,start,end,orientation
5_LL_0000,ACTOR,USA\Trump,Donald Trump,,5,LL,0,0,0,1,LL
5_LL_0001,EVENT,Visit Trump UK,Donald Trump's UK Visit,,5,LL,0,0,0,4,LL
5_LL_0002,EVENT,Protest,Mass Protests,,5,LL,0,0,10,11,LL
5_LL_0003,PROPERTY,Refusal,Mass Protests Planned,Trump,5,LL,0,0,10,12,LL
5_LL_0004,OBJECT,GBR\London,London,,5,LL,1,1,9,9,LL
5_LL_0005,ACTOR,USA\Trump,The US President,,5,LL,1,1,0,2,LL
5_LL_0006,PROPERTY,Safety,definitely be coming,Visit Trump UK,5,LL,1,1,5,7,LL
5_LL_0007,EVENT,Visit Trump UK,definitely be coming to London,,5,LL,1,1,5,9,LL
5_LL_0008,ACTOR,USA\Trump,Donald Trump,,5,LL,2,2,0,1,LL
5_LL_0009,OBJECT,GBR\London,London,,5,LL,2,2,4,4,LL
5_LL_0010,PROPERTY,Power,has insisted,GBR,5,LL,2,2,19,20,LL
5_LL_0011,EVENT,Protest,protests,,5,LL,2,2,11,11,LL
5_LL_0012,COUNTRY,GBR,the US ambassador to the UK,,5,LL,2,2,13,18,LL
5_LL_0013,PROPERTY,Aggressor,the threat of protests,GBR-Misc,5,LL,2,2,8,11,LL
5_LL_0014,OBJECT,GBR\London,London,,5,LL,3,3,20,20,LL
5_LL_0015,ACTOR,USA\Trump,Trump,,5,LL,3,3,13,13,LL
5_LL_0016,PROPERTY,Safety,definitely be coming,Visit Trump UK,5,LL,3,3,16,18,LL
5_LL_0017,PROPERTY,Confidence,knows what he wants,Trump,5,LL,3,5,1,4,LL
5_LL_0018,PROPERTY,Power,speaks in a very clear,Trump,5,LL,3,5,9,13,LL
5_LL_0019,PROPERTY,Other,speaks in a very clear and unusual way,Trump,5,LL,3,5,9,16,LL
5_LL_0020,COUNTRY,GBR,the US ambassador Woody Johnson,,5,LL,3,3,7,11,LL
5_LL_0021,PROPERTY,Aggressor,the threat of widespread protests,GBR-Misc,5,LL,3,3,1,5,LL
5_LL_0022,PROPERTY,Unreason,very thick-skinned,Trump,5,LL,3,4,10,11,LL
5_LL_0023,EVENT,Protest,widespread protests,,5,LL,3,3,4,5,LL
5_LL_0024,ACTOR,GBR\GBR-Misc\Khan,London's mayor,,5,LL,4,6,7,9,LL
5_LL_0025,ACTOR,GBR\GBR-Misc\Khan,Sadiq Khan,,5,LL,4,6,11,12,LL
5_LL_0026,ACTOR,USA\Trump,The US President,,5,LL,4,6,0,2,LL
5_LL_0027,ACTOR-I,GBR\GBR-Misc,demonstrators,,5,LL,4,6,20,20,LL
5_LL_0028,PROPERTY,Victim,had been warned,Trump,5,LL,4,6,3,5,LL
5_LL_0029,PROPERTY,Aggressor,had been warned by,GBR-Misc,5,LL,4,6,3,6,LL
5_LL_0030,PROPERTY,Aggressor,should expect to see demonstrators,GBR-Misc,5,LL,4,6,16,20,LL
5_LL_0031,COUNTRY,GBR,the UK,,5,LL,4,6,28,29,LL
5_LL_0032,EVENT,Visit Trump UK,"working visit"" to the UK",,5,LL,4,6,24,29,LL
5_LL_0033,COUNTRY,GBR,Johnson,,5,LL,5,7,0,0,LL
5_LL_0034,OBJECT,GBR\London,London,,5,LL,5,8,10,10,LL
5_LL_0035,PROPERTY,Importance,all hands on deck,Visit Trump UK,5,LL,5,7,10,13,LL
5_LL_0036,PROPERTY,Safety,definitely be coming,Visit Trump UK,5,LL,5,8,6,8,LL
5_LL_0037,PROPERTY,Importance,preparations are made,Visit Trump UK,5,LL,5,7,16,18,LL
5_LL_0038,EVENT,Visit Trump UK,the visit,,5,LL,5,7,20,21,LL
5_LL_0039,ACTOR,USA\Trump,Trump,,5,LL,6,9,2,2,LL
5_LL_0040,PROPERTY,Other,suggest,Visit Trump UK,5,LL,6,9,1,1,LL
5_LL_0041,EVENT,Visit Trump UK,will meet the Queen during the visit,,5,LL,6,9,3,9,LL
5_LL_0042,COUNTRY,GBR,Downing Street,,5,LL,7,10,0,1,LL
5_LL_0043,ACTOR,GBR\May,Theresa May,,5,LL,7,10,6,7,LL
5_LL_0044,ACTOR,USA\Trump,Trump,,5,LL,7,10,13,13,LL
5_LL_0045,PROPERTY,Power,would hold bi-lateral talks,May,5,LL,7,10,8,11,LL
5_LL_0046,EVENT,Visit Trump UK,Trump's visit,,5,LL,8,11,0,2,LL
5_LL_0047,PROPERTY,Poor quality,fall short of,Visit Trump UK,5,LL,8,11,4,6,LL
5_LL_0048,EVENT,Visit Trump UK,"fall short of the full-blown ""state visit""",,5,LL,8,11,4,12,LL
5_LL_0049,PROPERTY,Importance,full-blown,State Visit,5,LL,8,11,8,8,LL
5_LL_0050,PROPERTY,Refusal,sparked outrage,Visit Trump UK,5,LL,8,11,15,16,LL
5_LL_0051,EVENT,State Visit,state visit,,5,LL,8,11,10,11,LL
5_LL_0052,OBJECT,GBR\London,London,,5,LL,9,12,16,16,LL
5_LL_0053,OBJECT,GBR\London,London,,5,LL,9,12,26,26,LL
5_LL_0054,ACTOR,GBR\GBR-Misc\Khan,London mayor Khan,,5,LL,9,12,16,18,LL
5_LL_0055,ACTOR,USA\Trump,President Trump,,5,LL,9,12,28,29,LL
5_LL_0056,PROPERTY,Power,began to be organised,GBR-Misc,5,LL,9,12,4,7,LL
5_LL_0057,EVENT,Visit Trump UK,comes to London,,5,LL,9,12,24,26,LL
5_LL_0058,PROPERTY,Affection,has always chosen unity over division and hope over fear,London,5,LL,9,12,38,47,LL
